sampleid	asv
1_0403_9695	bcaa663b6ba40455634757464f104af0
1_0403_9695	bf141ce59fb1d98ba2e9f51a97c603e8
1_0403_9695	c1b8287c24e782535ad8af8c18fa69a1
1_0403_9695	c544ed46d118037e56fb14b964ddb15b
1_0403_9695	ca344e0c09ed83afd9798f6e0febcc31
1_0403_9695	cab1f3ff63df5a854dcf58cf595623cc
1_0403_9695	cae2da4e292bc63db3f85b6febdab924
1_0403_9695	d357b6e47248af689125119c1e487510
1_0403_9695	d79519543ffab2d394dbea5b67b2f780
1_0403_9695	e1d0794790521a5fa5fd22f9628cb981
1_0403_9695	e83f0bcc89a16b318a24f8b583dbae61
1_0403_9695	efe6d368dc9bc431d6aaaf795ab9df54
1_0403_9695	fd2a9303e201839ddc223b25b6df6bcd
1_0403_9695	fe4c45af45a1ced6777398479ca5025b
1_0403_9695	0203f969920901394b0b659701c31957
1_0403_9695	042a8615f4bfc7834b3b46c714aa48a3
1_0403_9695	078d1e0322d964e9ce0945b108d2525e
1_0403_9695	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
1_0403_9695	539f049bd3eae43fe41be294bfa6b8b5
1_0403_9695	6e44ead3f2ba90c2d92aa0865aa62d2c
1_0403_9695	7044780b55e75992e1baa09eb8412297
1_0403_9695	747f2349a5e05816a56c75007ae79e3e
1_0403_9695	7c324c9774c3c0884d1e7487b1427a49
1_0403_9695	8a574f93586524ea2998f872c3bb803d
1_0403_9695	947c41b884a84f94db71834935b84761
1_0403_9695	c6f55e9d793c7f85f694481b12c59cc3
1_0403_9695	ca344e0c09ed83afd9798f6e0febcc31
1_0403_9695	e83f0bcc89a16b318a24f8b583dbae61
1_0403_9695	fd2a9303e201839ddc223b25b6df6bcd
1_0403_9695	a82b21ad406b3c786a748deafb94ad1d
1_0403_9695	afa948719de108054c53424f996b0a60
1_0403_9696	0615226f208e49e29262dad2bae35c08
1_0403_9696	078d1e0322d964e9ce0945b108d2525e
1_0403_9696	13e52764e1c08c4fd9902769bf9e022e
1_0403_9696	1ea43c607013c6b4df5964bfd08807be
1_0403_9696	2229dbdcafa7c43bac38d7d07c8b1b79
1_0403_9696	29d8ee2d837225804f0ca70dfc7ab55c
1_0403_9696	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
1_0403_9696	2fa024900c15a559fd420ceb6de7d93c
1_0403_9696	42bf0230501446f0ac41a1cfa733a019
1_0403_9696	52aaa79de05ce7a2308a58495a26bef7
1_0403_9696	54e3f8369dd2263b6ca12b9492fe419d
1_0403_9696	5842fb35cb0a50b6b15a8b6d267e2ba7
1_0403_9696	5932d9202e3c58065680e72a65213186
1_0403_9696	5a2f127b35756159c6067ad886b357be
1_0403_9696	5e51f0b907125eb79cf09219ca4139e9
1_0403_9696	6018d164b2b1977962569494d6e6b990
1_0403_9696	63721fe5120f49d8481aa9194b09b54b
1_0403_9696	63e95e04a0bed8f7b0828bef4267d3f1
1_0403_9696	680dc3d6deb8fda5dfa5643527d15f9a
1_0403_9696	73e581aa79e8a1d0f5dc5c2e03dcea57
1_0403_9696	8659f12bab87bc12c0b096be47238c98
1_0403_9696	86e2c0621f63f15e551833709c6f3238
1_0403_9696	88ab9af7bd6d8a09c14a812cb2082a79
1_0403_9696	98b130d293e8f892f43eb8cd1cab1e71
1_0403_9696	9da2594e4053ce39175868ea7d27d564
1_0403_9696	a50a6987b39bf6ebc2b83c55800a37b6
1_0403_9696	b51893b75c7da8a70be1421b37f69a0d
1_0403_9696	bd43df227877480a648a606e95cfa59b
1_0403_9696	c544ed46d118037e56fb14b964ddb15b
1_0403_9696	cab1f3ff63df5a854dcf58cf595623cc
1_0403_9696	cae2da4e292bc63db3f85b6febdab924
1_0403_9696	d79519543ffab2d394dbea5b67b2f780
1_0403_9696	db251d627c123240db2e4c4a19893986
1_0403_9696	dd3d4fd4175f331d52749145db650b2c
1_0403_9696	e2bebd0eb850939e3ab5c3627bc5f261
1_0403_9696	e83f0bcc89a16b318a24f8b583dbae61
1_0403_9696	fe061b4d7bf9b15021415e593d330c30
1_0403_9696	fe4c45af45a1ced6777398479ca5025b
1_0403_9696	042a8615f4bfc7834b3b46c714aa48a3
1_0403_9696	078d1e0322d964e9ce0945b108d2525e
1_0403_9696	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
1_0403_9696	60d38a56c64b47899fa21068df22d7b2
1_0403_9696	7c324c9774c3c0884d1e7487b1427a49
1_0403_9696	947c41b884a84f94db71834935b84761
1_0403_9696	bd43df227877480a648a606e95cfa59b
1_0403_9696	c6f55e9d793c7f85f694481b12c59cc3
1_0403_9696	e23e4f0b8fa765d71339a609c9949645
1_0403_9696	e2bebd0eb850939e3ab5c3627bc5f261
1_0403_9696	e83f0bcc89a16b318a24f8b583dbae61
1_0403_9696	afa948719de108054c53424f996b0a60
1_0403_9697	078d1e0322d964e9ce0945b108d2525e
1_0403_9697	1ea43c607013c6b4df5964bfd08807be
1_0403_9697	2be73fff463e798921f0bf5e2fb3f615
1_0403_9697	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
1_0403_9697	43f26f68a504f250e3a0819b6e7bc9d8
1_0403_9697	54e3f8369dd2263b6ca12b9492fe419d
1_0403_9697	56806093f1e8cd1ddcacbfd93a7678d4
1_0403_9697	5a2f127b35756159c6067ad886b357be
1_0403_9697	5e51f0b907125eb79cf09219ca4139e9
1_0403_9697	63721fe5120f49d8481aa9194b09b54b
1_0403_9697	67ef0c6c1fb800803cd8a3bf5985488a
1_0403_9697	747f2349a5e05816a56c75007ae79e3e
1_0403_9697	7a61da82e043fc2e0252934cfc718753
1_0403_9697	86e2c0621f63f15e551833709c6f3238
1_0403_9697	88ab9af7bd6d8a09c14a812cb2082a79
1_0403_9697	98b130d293e8f892f43eb8cd1cab1e71
1_0403_9697	99d2a87b605975cc09a3a76246060920
1_0403_9697	a2dd296c1d04c02ba87bc103cbbfc2ff
1_0403_9697	c1b8287c24e782535ad8af8c18fa69a1
1_0403_9697	c544ed46d118037e56fb14b964ddb15b
1_0403_9697	cab1f3ff63df5a854dcf58cf595623cc
1_0403_9697	cae2da4e292bc63db3f85b6febdab924
1_0403_9697	d79519543ffab2d394dbea5b67b2f780
1_0403_9697	e1d0794790521a5fa5fd22f9628cb981
1_0403_9697	e2bebd0eb850939e3ab5c3627bc5f261
1_0403_9697	e83f0bcc89a16b318a24f8b583dbae61
1_0403_9697	efe6d368dc9bc431d6aaaf795ab9df54
1_0403_9697	fe4c45af45a1ced6777398479ca5025b
1_0403_9697	042a8615f4bfc7834b3b46c714aa48a3
1_0403_9697	078d1e0322d964e9ce0945b108d2525e
1_0403_9697	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
1_0403_9697	60d38a56c64b47899fa21068df22d7b2
1_0403_9697	6e44ead3f2ba90c2d92aa0865aa62d2c
1_0403_9697	747f2349a5e05816a56c75007ae79e3e
1_0403_9697	7c324c9774c3c0884d1e7487b1427a49
1_0403_9697	947c41b884a84f94db71834935b84761
1_0403_9697	e2bebd0eb850939e3ab5c3627bc5f261
1_0403_9697	e83f0bcc89a16b318a24f8b583dbae61
1_0403_9697	f76e07facaf8c4f86c0364fe5b3f1d76
1_0403_9697	afa948719de108054c53424f996b0a60
1_0403_9698	078d1e0322d964e9ce0945b108d2525e
1_0403_9698	49df9e61a9d8dfe5c2462b478908eca0
1_0403_9698	52aaa79de05ce7a2308a58495a26bef7
1_0403_9698	54e3f8369dd2263b6ca12b9492fe419d
1_0403_9698	55d263941c18518b38080c592892c949
1_0403_9698	5932d9202e3c58065680e72a65213186
1_0403_9698	63721fe5120f49d8481aa9194b09b54b
1_0403_9698	747f2349a5e05816a56c75007ae79e3e
1_0403_9698	7a61da82e043fc2e0252934cfc718753
1_0403_9698	86e2c0621f63f15e551833709c6f3238
1_0403_9698	88ab9af7bd6d8a09c14a812cb2082a79
1_0403_9698	99d2a87b605975cc09a3a76246060920
1_0403_9698	bf141ce59fb1d98ba2e9f51a97c603e8
1_0403_9698	d79519543ffab2d394dbea5b67b2f780
1_0403_9698	e2bebd0eb850939e3ab5c3627bc5f261
1_0403_9698	efe6d368dc9bc431d6aaaf795ab9df54
1_0403_9698	f1a19f355668a8aab3c8152791b1cffc
1_0403_9698	fe4c45af45a1ced6777398479ca5025b
1_0403_9698	0203f969920901394b0b659701c31957
1_0403_9698	078d1e0322d964e9ce0945b108d2525e
1_0403_9698	60d38a56c64b47899fa21068df22d7b2
1_0403_9698	6e44ead3f2ba90c2d92aa0865aa62d2c
1_0403_9698	747f2349a5e05816a56c75007ae79e3e
1_0403_9698	7c324c9774c3c0884d1e7487b1427a49
1_0403_9698	947c41b884a84f94db71834935b84761
1_0403_9698	e2bebd0eb850939e3ab5c3627bc5f261
1_0403_9698	afa948719de108054c53424f996b0a60
1_0403_9699	0172d2b9ec8c0ea1a8f7c9789ae4b803
1_0403_9699	0615226f208e49e29262dad2bae35c08
1_0403_9699	0c7d1f89bd81138294da46f001b6710a
1_0403_9699	1ea43c607013c6b4df5964bfd08807be
1_0403_9699	2092cc518e136fe01873b6753ce64e3c
1_0403_9699	2856b4a2f8c5cef6b9b4c4feeec67a7f
1_0403_9699	2be73fff463e798921f0bf5e2fb3f615
1_0403_9699	5842fb35cb0a50b6b15a8b6d267e2ba7
1_0403_9699	5932d9202e3c58065680e72a65213186
1_0403_9699	5a2f127b35756159c6067ad886b357be
1_0403_9699	5e51f0b907125eb79cf09219ca4139e9
1_0403_9699	63721fe5120f49d8481aa9194b09b54b
1_0403_9699	63e95e04a0bed8f7b0828bef4267d3f1
1_0403_9699	67ef0c6c1fb800803cd8a3bf5985488a
1_0403_9699	7a61da82e043fc2e0252934cfc718753
1_0403_9699	86e2c0621f63f15e551833709c6f3238
1_0403_9699	87c73190cb6713a91b5de17d3ff4c3d4
1_0403_9699	88ab9af7bd6d8a09c14a812cb2082a79
1_0403_9699	8ba742f68eac37fe13c4b1904dbecfc1
1_0403_9699	99d2a87b605975cc09a3a76246060920
1_0403_9699	9da2594e4053ce39175868ea7d27d564
1_0403_9699	bcaa663b6ba40455634757464f104af0
1_0403_9699	be8b95457e0211cac08defa1e311b6f8
1_0403_9699	c1b8287c24e782535ad8af8c18fa69a1
1_0403_9699	c544ed46d118037e56fb14b964ddb15b
1_0403_9699	cab1f3ff63df5a854dcf58cf595623cc
1_0403_9699	d79519543ffab2d394dbea5b67b2f780
1_0403_9699	e2bebd0eb850939e3ab5c3627bc5f261
1_0403_9699	efe6d368dc9bc431d6aaaf795ab9df54
1_0403_9699	f5db17dce08a55088ceecbd2ac34df49
1_0403_9699	fd203e2f7d89f10e908a686f50ec9b37
1_0403_9699	fd2a9303e201839ddc223b25b6df6bcd
1_0403_9699	fe061b4d7bf9b15021415e593d330c30
1_0403_9699	fe4c45af45a1ced6777398479ca5025b
1_0403_9699	0c7d1f89bd81138294da46f001b6710a
1_0403_9699	6e44ead3f2ba90c2d92aa0865aa62d2c
1_0403_9699	7c324c9774c3c0884d1e7487b1427a49
1_0403_9699	c6f55e9d793c7f85f694481b12c59cc3
1_0403_9699	e23e4f0b8fa765d71339a609c9949645
1_0403_9699	e2bebd0eb850939e3ab5c3627bc5f261
1_0403_9699	fd203e2f7d89f10e908a686f50ec9b37
1_0403_9699	fd2a9303e201839ddc223b25b6df6bcd
1_0403_9699	09a334b9bb574200ce529e595401a4b7
1_0410_9685	078d1e0322d964e9ce0945b108d2525e
1_0410_9685	1ea43c607013c6b4df5964bfd08807be
1_0410_9685	2be73fff463e798921f0bf5e2fb3f615
1_0410_9685	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
1_0410_9685	539f049bd3eae43fe41be294bfa6b8b5
1_0410_9685	56806093f1e8cd1ddcacbfd93a7678d4
1_0410_9685	5932d9202e3c58065680e72a65213186
1_0410_9685	5a2f127b35756159c6067ad886b357be
1_0410_9685	5e51f0b907125eb79cf09219ca4139e9
1_0410_9685	63e95e04a0bed8f7b0828bef4267d3f1
1_0410_9685	65aca06371031dd4083b76d6038de128
1_0410_9685	6eb3f747505b027607654373c88891d2
1_0410_9685	7044780b55e75992e1baa09eb8412297
1_0410_9685	73e581aa79e8a1d0f5dc5c2e03dcea57
1_0410_9685	81130df1bed6e198d82304f9995c455b
1_0410_9685	86e2c0621f63f15e551833709c6f3238
1_0410_9685	88ab9af7bd6d8a09c14a812cb2082a79
1_0410_9685	a3200c9b00cd8c83942161f64ec94e2a
1_0410_9685	bcaa663b6ba40455634757464f104af0
1_0410_9685	c544ed46d118037e56fb14b964ddb15b
1_0410_9685	ca344e0c09ed83afd9798f6e0febcc31
1_0410_9685	cab1f3ff63df5a854dcf58cf595623cc
1_0410_9685	cae2da4e292bc63db3f85b6febdab924
1_0410_9685	e1d0794790521a5fa5fd22f9628cb981
1_0410_9685	efe6d368dc9bc431d6aaaf795ab9df54
1_0410_9685	fe4c45af45a1ced6777398479ca5025b
1_0410_9685	078d1e0322d964e9ce0945b108d2525e
1_0410_9685	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
1_0410_9685	539f049bd3eae43fe41be294bfa6b8b5
1_0410_9685	60d38a56c64b47899fa21068df22d7b2
1_0410_9685	6a0f79733f56aa0089569a95136bf180
1_0410_9685	7044780b55e75992e1baa09eb8412297
1_0410_9685	8a574f93586524ea2998f872c3bb803d
1_0410_9685	947c41b884a84f94db71834935b84761
1_0410_9685	a3200c9b00cd8c83942161f64ec94e2a
1_0410_9685	ca344e0c09ed83afd9798f6e0febcc31
1_0410_9685	e23e4f0b8fa765d71339a609c9949645
1_0410_9685	09a334b9bb574200ce529e595401a4b7
1_0410_9686	08927079eb9f5135ebf738cd3b072e4c
1_0410_9686	2be73fff463e798921f0bf5e2fb3f615
1_0410_9686	2fa024900c15a559fd420ceb6de7d93c
1_0410_9686	35acbf1ae8d6c45da2affcebeb86241b
1_0410_9686	42bf0230501446f0ac41a1cfa733a019
1_0410_9686	539f049bd3eae43fe41be294bfa6b8b5
1_0410_9686	55d263941c18518b38080c592892c949
1_0410_9686	56806093f1e8cd1ddcacbfd93a7678d4
1_0410_9686	63721fe5120f49d8481aa9194b09b54b
1_0410_9686	63e95e04a0bed8f7b0828bef4267d3f1
1_0410_9686	65aca06371031dd4083b76d6038de128
1_0410_9686	66950fe4fda08abc90f2520a8ce25fe8
1_0410_9686	680dc3d6deb8fda5dfa5643527d15f9a
1_0410_9686	6eb3f747505b027607654373c88891d2
1_0410_9686	7044780b55e75992e1baa09eb8412297
1_0410_9686	7128a4db2d9f860a600485d996f7e091
1_0410_9686	73e581aa79e8a1d0f5dc5c2e03dcea57
1_0410_9686	7e4795b23ae62046d864e9f1e28811da
1_0410_9686	81130df1bed6e198d82304f9995c455b
1_0410_9686	8659f12bab87bc12c0b096be47238c98
1_0410_9686	86e2c0621f63f15e551833709c6f3238
1_0410_9686	88ab9af7bd6d8a09c14a812cb2082a79
1_0410_9686	8ba742f68eac37fe13c4b1904dbecfc1
1_0410_9686	92c099f3482d20fcdf569983eed63e62
1_0410_9686	9da2594e4053ce39175868ea7d27d564
1_0410_9686	b2a61052fb2c0aa8e165a0e890d8d0eb
1_0410_9686	bcaa663b6ba40455634757464f104af0
1_0410_9686	c1b8287c24e782535ad8af8c18fa69a1
1_0410_9686	ca344e0c09ed83afd9798f6e0febcc31
1_0410_9686	cab1f3ff63df5a854dcf58cf595623cc
1_0410_9686	cd95785bafe7948cd71af73a0690faae
1_0410_9686	ce032928ea07c2695a8ee2591b379b1c
1_0410_9686	d79519543ffab2d394dbea5b67b2f780
1_0410_9686	e83f0bcc89a16b318a24f8b583dbae61
1_0410_9686	f02ccb4b14c74c9d4e485d482bb8c61c
1_0410_9686	f4fe0b0e018ac86ff7df5028107f98b8
1_0410_9686	f5db17dce08a55088ceecbd2ac34df49
1_0410_9686	fd2a9303e201839ddc223b25b6df6bcd
1_0410_9686	fe44227fc4df02a265b744c2e090c222
1_0410_9686	fe4c45af45a1ced6777398479ca5025b
1_0410_9686	23d2912f5c07149cdb496f5da7681173
1_0410_9686	539f049bd3eae43fe41be294bfa6b8b5
1_0410_9686	60d38a56c64b47899fa21068df22d7b2
1_0410_9686	6e44ead3f2ba90c2d92aa0865aa62d2c
1_0410_9686	7044780b55e75992e1baa09eb8412297
1_0410_9686	740212852830c4f7fc6db0f629d10107
1_0410_9686	7c324c9774c3c0884d1e7487b1427a49
1_0410_9686	b2a61052fb2c0aa8e165a0e890d8d0eb
1_0410_9686	c6f55e9d793c7f85f694481b12c59cc3
1_0410_9686	ca344e0c09ed83afd9798f6e0febcc31
1_0410_9686	e23e4f0b8fa765d71339a609c9949645
1_0410_9686	e35528f6aaa72ec05c0d6b5fe8897d8c
1_0410_9686	e83f0bcc89a16b318a24f8b583dbae61
1_0410_9686	fd2a9303e201839ddc223b25b6df6bcd
1_0410_9686	afa948719de108054c53424f996b0a60
1_0410_9687	08927079eb9f5135ebf738cd3b072e4c
1_0410_9687	2092cc518e136fe01873b6753ce64e3c
1_0410_9687	2229dbdcafa7c43bac38d7d07c8b1b79
1_0410_9687	2fa024900c15a559fd420ceb6de7d93c
1_0410_9687	35acbf1ae8d6c45da2affcebeb86241b
1_0410_9687	42bf0230501446f0ac41a1cfa733a019
1_0410_9687	4eb6ae4fa55666ca716c32af0881e3b8
1_0410_9687	539f049bd3eae43fe41be294bfa6b8b5
1_0410_9687	55d263941c18518b38080c592892c949
1_0410_9687	5a2f127b35756159c6067ad886b357be
1_0410_9687	63721fe5120f49d8481aa9194b09b54b
1_0410_9687	63e95e04a0bed8f7b0828bef4267d3f1
1_0410_9687	65aca06371031dd4083b76d6038de128
1_0410_9687	680dc3d6deb8fda5dfa5643527d15f9a
1_0410_9687	6eb3f747505b027607654373c88891d2
1_0410_9687	747f2349a5e05816a56c75007ae79e3e
1_0410_9687	8659f12bab87bc12c0b096be47238c98
1_0410_9687	86e2c0621f63f15e551833709c6f3238
1_0410_9687	88ab9af7bd6d8a09c14a812cb2082a79
1_0410_9687	8ba742f68eac37fe13c4b1904dbecfc1
1_0410_9687	bcaa663b6ba40455634757464f104af0
1_0410_9687	c1b8287c24e782535ad8af8c18fa69a1
1_0410_9687	ca344e0c09ed83afd9798f6e0febcc31
1_0410_9687	cab1f3ff63df5a854dcf58cf595623cc
1_0410_9687	cd95785bafe7948cd71af73a0690faae
1_0410_9687	dd3d4fd4175f331d52749145db650b2c
1_0410_9687	e2bebd0eb850939e3ab5c3627bc5f261
1_0410_9687	f5db17dce08a55088ceecbd2ac34df49
1_0410_9687	fd2a9303e201839ddc223b25b6df6bcd
1_0410_9687	fe061b4d7bf9b15021415e593d330c30
1_0410_9687	fe4c45af45a1ced6777398479ca5025b
1_0410_9687	23d2912f5c07149cdb496f5da7681173
1_0410_9687	539f049bd3eae43fe41be294bfa6b8b5
1_0410_9687	60d38a56c64b47899fa21068df22d7b2
1_0410_9687	6e44ead3f2ba90c2d92aa0865aa62d2c
1_0410_9687	747f2349a5e05816a56c75007ae79e3e
1_0410_9687	7c324c9774c3c0884d1e7487b1427a49
1_0410_9687	ca344e0c09ed83afd9798f6e0febcc31
1_0410_9687	e23e4f0b8fa765d71339a609c9949645
1_0410_9687	e2bebd0eb850939e3ab5c3627bc5f261
1_0410_9687	e35528f6aaa72ec05c0d6b5fe8897d8c
1_0410_9687	fd2a9303e201839ddc223b25b6df6bcd
1_0410_9687	afa948719de108054c53424f996b0a60
1_0410_9688	078d1e0322d964e9ce0945b108d2525e
1_0410_9688	0c7d1f89bd81138294da46f001b6710a
1_0410_9688	1ea43c607013c6b4df5964bfd08807be
1_0410_9688	43f862a674e327a0c97a7bda69b578fe
1_0410_9688	539f049bd3eae43fe41be294bfa6b8b5
1_0410_9688	54e3f8369dd2263b6ca12b9492fe419d
1_0410_9688	5932d9202e3c58065680e72a65213186
1_0410_9688	5a2f127b35756159c6067ad886b357be
1_0410_9688	5e51f0b907125eb79cf09219ca4139e9
1_0410_9688	65aca06371031dd4083b76d6038de128
1_0410_9688	6eb3f747505b027607654373c88891d2
1_0410_9688	7044780b55e75992e1baa09eb8412297
1_0410_9688	747f2349a5e05816a56c75007ae79e3e
1_0410_9688	81130df1bed6e198d82304f9995c455b
1_0410_9688	86e2c0621f63f15e551833709c6f3238
1_0410_9688	88ab9af7bd6d8a09c14a812cb2082a79
1_0410_9688	bcaa663b6ba40455634757464f104af0
1_0410_9688	c544ed46d118037e56fb14b964ddb15b
1_0410_9688	ca344e0c09ed83afd9798f6e0febcc31
1_0410_9688	cab1f3ff63df5a854dcf58cf595623cc
1_0410_9688	ce032928ea07c2695a8ee2591b379b1c
1_0410_9688	e1d0794790521a5fa5fd22f9628cb981
1_0410_9688	e83f0bcc89a16b318a24f8b583dbae61
1_0410_9688	efe6d368dc9bc431d6aaaf795ab9df54
1_0410_9688	f02ccb4b14c74c9d4e485d482bb8c61c
1_0410_9688	fe4c45af45a1ced6777398479ca5025b
1_0410_9688	078d1e0322d964e9ce0945b108d2525e
1_0410_9688	0c7d1f89bd81138294da46f001b6710a
1_0410_9688	0ec2e0ccb96997982b7f8741fd743219
1_0410_9688	539f049bd3eae43fe41be294bfa6b8b5
1_0410_9688	689a7d51cf40bd11de9e6021903ff442
1_0410_9688	7044780b55e75992e1baa09eb8412297
1_0410_9688	747f2349a5e05816a56c75007ae79e3e
1_0410_9688	8a574f93586524ea2998f872c3bb803d
1_0410_9688	947c41b884a84f94db71834935b84761
1_0410_9688	b853b65b357cb62031c76bec19d71b1e
1_0410_9688	ca344e0c09ed83afd9798f6e0febcc31
1_0410_9688	e23e4f0b8fa765d71339a609c9949645
1_0410_9688	e35528f6aaa72ec05c0d6b5fe8897d8c
1_0410_9688	e83f0bcc89a16b318a24f8b583dbae61
1_0410_9688	f76e07facaf8c4f86c0364fe5b3f1d76
1_0410_9688	a82b21ad406b3c786a748deafb94ad1d
1_0410_9689	078d1e0322d964e9ce0945b108d2525e
1_0410_9689	08927079eb9f5135ebf738cd3b072e4c
1_0410_9689	2856b4a2f8c5cef6b9b4c4feeec67a7f
1_0410_9689	2fa024900c15a559fd420ceb6de7d93c
1_0410_9689	42bf0230501446f0ac41a1cfa733a019
1_0410_9689	539f049bd3eae43fe41be294bfa6b8b5
1_0410_9689	56806093f1e8cd1ddcacbfd93a7678d4
1_0410_9689	5a2f127b35756159c6067ad886b357be
1_0410_9689	65aca06371031dd4083b76d6038de128
1_0410_9689	66950fe4fda08abc90f2520a8ce25fe8
1_0410_9689	680dc3d6deb8fda5dfa5643527d15f9a
1_0410_9689	6eb3f747505b027607654373c88891d2
1_0410_9689	73e581aa79e8a1d0f5dc5c2e03dcea57
1_0410_9689	81e1d95b5366af2cd6baad9ef185166b
1_0410_9689	8659f12bab87bc12c0b096be47238c98
1_0410_9689	86e2c0621f63f15e551833709c6f3238
1_0410_9689	87c73190cb6713a91b5de17d3ff4c3d4
1_0410_9689	88ab9af7bd6d8a09c14a812cb2082a79
1_0410_9689	8ba742f68eac37fe13c4b1904dbecfc1
1_0410_9689	92c099f3482d20fcdf569983eed63e62
1_0410_9689	9a711c13e1de2700273f8804ff5d53b9
1_0410_9689	b2a61052fb2c0aa8e165a0e890d8d0eb
1_0410_9689	bcaa663b6ba40455634757464f104af0
1_0410_9689	c1b8287c24e782535ad8af8c18fa69a1
1_0410_9689	c544ed46d118037e56fb14b964ddb15b
1_0410_9689	ca344e0c09ed83afd9798f6e0febcc31
1_0410_9689	cab1f3ff63df5a854dcf58cf595623cc
1_0410_9689	cd95785bafe7948cd71af73a0690faae
1_0410_9689	e2bebd0eb850939e3ab5c3627bc5f261
1_0410_9689	f1a19f355668a8aab3c8152791b1cffc
1_0410_9689	fd2a9303e201839ddc223b25b6df6bcd
1_0410_9689	fe061b4d7bf9b15021415e593d330c30
1_0410_9689	fe44227fc4df02a265b744c2e090c222
1_0410_9689	fe4c45af45a1ced6777398479ca5025b
1_0410_9689	078d1e0322d964e9ce0945b108d2525e
1_0410_9689	181042e5bf0700c178ff1419bd8692c1
1_0410_9689	23d2912f5c07149cdb496f5da7681173
1_0410_9689	2dfd4fa96aa4e6696add94669ab7472c
1_0410_9689	539f049bd3eae43fe41be294bfa6b8b5
1_0410_9689	6e44ead3f2ba90c2d92aa0865aa62d2c
1_0410_9689	7c324c9774c3c0884d1e7487b1427a49
1_0410_9689	b2a61052fb2c0aa8e165a0e890d8d0eb
1_0410_9689	ca344e0c09ed83afd9798f6e0febcc31
1_0410_9689	e23e4f0b8fa765d71339a609c9949645
1_0410_9689	e2bebd0eb850939e3ab5c3627bc5f261
1_0410_9689	e35528f6aaa72ec05c0d6b5fe8897d8c
1_0410_9689	fd2a9303e201839ddc223b25b6df6bcd
1_0410_9689	85f4809ffd79de1b56cb71788f4131ab
1_0410_9689	afa948719de108054c53424f996b0a60
1_0410_9690	1ea43c607013c6b4df5964bfd08807be
1_0410_9690	2856b4a2f8c5cef6b9b4c4feeec67a7f
1_0410_9690	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
1_0410_9690	539f049bd3eae43fe41be294bfa6b8b5
1_0410_9690	56806093f1e8cd1ddcacbfd93a7678d4
1_0410_9690	5e51f0b907125eb79cf09219ca4139e9
1_0410_9690	63e95e04a0bed8f7b0828bef4267d3f1
1_0410_9690	65aca06371031dd4083b76d6038de128
1_0410_9690	67ef0c6c1fb800803cd8a3bf5985488a
1_0410_9690	6eb3f747505b027607654373c88891d2
1_0410_9690	87c73190cb6713a91b5de17d3ff4c3d4
1_0410_9690	88ab9af7bd6d8a09c14a812cb2082a79
1_0410_9690	99d2a87b605975cc09a3a76246060920
1_0410_9690	9da2594e4053ce39175868ea7d27d564
1_0410_9690	a3200c9b00cd8c83942161f64ec94e2a
1_0410_9690	bcaa663b6ba40455634757464f104af0
1_0410_9690	c1b8287c24e782535ad8af8c18fa69a1
1_0410_9690	c544ed46d118037e56fb14b964ddb15b
1_0410_9690	ca344e0c09ed83afd9798f6e0febcc31
1_0410_9690	cae2da4e292bc63db3f85b6febdab924
1_0410_9690	d79519543ffab2d394dbea5b67b2f780
1_0410_9690	fe4c45af45a1ced6777398479ca5025b
1_0410_9690	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
1_0410_9690	539f049bd3eae43fe41be294bfa6b8b5
1_0410_9690	60d38a56c64b47899fa21068df22d7b2
1_0410_9690	6a0f79733f56aa0089569a95136bf180
1_0410_9690	7c324c9774c3c0884d1e7487b1427a49
1_0410_9690	8a574f93586524ea2998f872c3bb803d
1_0410_9690	947c41b884a84f94db71834935b84761
1_0410_9690	a3200c9b00cd8c83942161f64ec94e2a
1_0410_9690	ca344e0c09ed83afd9798f6e0febcc31
1_0410_9690	e23e4f0b8fa765d71339a609c9949645
1_0410_9690	e35528f6aaa72ec05c0d6b5fe8897d8c
1_0410_9690	afa948719de108054c53424f996b0a60
1_0410_9691	08927079eb9f5135ebf738cd3b072e4c
1_0410_9691	0c7d1f89bd81138294da46f001b6710a
1_0410_9691	2229dbdcafa7c43bac38d7d07c8b1b79
1_0410_9691	2856b4a2f8c5cef6b9b4c4feeec67a7f
1_0410_9691	2fa024900c15a559fd420ceb6de7d93c
1_0410_9691	35acbf1ae8d6c45da2affcebeb86241b
1_0410_9691	42bf0230501446f0ac41a1cfa733a019
1_0410_9691	4eb6ae4fa55666ca716c32af0881e3b8
1_0410_9691	539f049bd3eae43fe41be294bfa6b8b5
1_0410_9691	55d263941c18518b38080c592892c949
1_0410_9691	56806093f1e8cd1ddcacbfd93a7678d4
1_0410_9691	65aca06371031dd4083b76d6038de128
1_0410_9691	6eb3f747505b027607654373c88891d2
1_0410_9691	81e1d95b5366af2cd6baad9ef185166b
1_0410_9691	8659f12bab87bc12c0b096be47238c98
1_0410_9691	86e2c0621f63f15e551833709c6f3238
